timestamp_iso,pc_host,device_name,ip,on,today_kwh,month_kwh,current_power_w,voltage_v,current_a,cloud_connected,rssi,ssid,device_time,firmware,model,alias,mac,today_kwh_delta,month_kwh_delta,power_avg_w_since_last
2026-05-17T04:10:01,SGN-00008,8631,192.168.6.97,,,,,,,,,,,,,,,,,
2026-05-17T04:10:01,SGN-00008,8632,192.168.6.132,,,,,,,,,,,,,,,,,
2026-05-17T04:10:01,SGN-00008,8633,192.168.6.140,,,,,,,,,,,,,,,,,
2026-05-17T04:34:21,SGN-00008,8431,192.168.6.194,,,,,,,,,,,,,,,,,
2026-05-17T04:34:21,SGN-00008,8432,192.168.6.133,,,,,,,,,,,,,,,,,
2026-05-17T04:34:21,SGN-00008,8433,192.168.6.144,,,,,,,,,,,,,,,,,
2026-05-17T04:34:21,SGN-00008,8472,192.168.6.157,,,,,,,,,,,,,,,,,
2026-05-17T04:34:21,SGN-00008,8475,192.168.6.61,,,,,,,,,,,,,,,,,
2026-05-17T04:34:21,SGN-00008,8480,192.168.6.114,,,,,,,,,,,,,,,,,
2026-05-17T04:34:21,SGN-00008,8631,192.168.6.97,,,,,,,,,,,,,,,,,
2026-05-17T04:34:21,SGN-00008,8632,192.168.6.132,,,,,,,,,,,,,,,,,
2026-05-17T04:34:21,SGN-00008,8633,192.168.6.140,,,,,,,,,,,,,,,,,
2026-05-17T04:58:41,SGN-00008,8431,192.168.6.194,,,,,,,,,,,,,,,,,
2026-05-17T04:58:41,SGN-00008,8432,192.168.6.133,,,,,,,,,,,,,,,,,
2026-05-17T04:58:41,SGN-00008,8433,192.168.6.144,,,,,,,,,,,,,,,,,
2026-05-17T04:58:41,SGN-00008,8472,192.168.6.157,,,,,,,,,,,,,,,,,
2026-05-17T04:58:41,SGN-00008,8475,192.168.6.61,,,,,,,,,,,,,,,,,
2026-05-17T04:58:41,SGN-00008,8480,192.168.6.114,,,,,,,,,,,,,,,,,
2026-05-17T04:58:41,SGN-00008,8631,192.168.6.97,,,,,,,,,,,,,,,,,
2026-05-17T04:58:41,SGN-00008,8632,192.168.6.132,,,,,,,,,,,,,,,,,
2026-05-17T04:58:41,SGN-00008,8633,192.168.6.140,,,,,,,,,,,,,,,,,
2026-05-17T05:23:01,SGN-00008,8431,192.168.6.194,,,,,,,,,,,,,,,,,
2026-05-17T05:23:01,SGN-00008,8432,192.168.6.133,,,,,,,,,,,,,,,,,
2026-05-17T05:23:01,SGN-00008,8433,192.168.6.144,,,,,,,,,,,,,,,,,
2026-05-17T05:23:01,SGN-00008,8472,192.168.6.157,,,,,,,,,,,,,,,,,
2026-05-17T05:23:01,SGN-00008,8475,192.168.6.61,,,,,,,,,,,,,,,,,
2026-05-17T05:23:01,SGN-00008,8480,192.168.6.114,,,,,,,,,,,,,,,,,
2026-05-17T05:23:01,SGN-00008,8631,192.168.6.97,,,,,,,,,,,,,,,,,
2026-05-17T05:23:01,SGN-00008,8632,192.168.6.132,,,,,,,,,,,,,,,,,
2026-05-17T05:23:01,SGN-00008,8633,192.168.6.140,,,,,,,,,,,,,,,,,
2026-05-17T05:47:21,SGN-00008,8431,192.168.6.194,,,,,,,,,,,,,,,,,
2026-05-17T05:47:21,SGN-00008,8432,192.168.6.133,,,,,,,,,,,,,,,,,
2026-05-17T05:47:21,SGN-00008,8433,192.168.6.144,,,,,,,,,,,,,,,,,
2026-05-17T05:47:21,SGN-00008,8472,192.168.6.157,,,,,,,,,,,,,,,,,
2026-05-17T05:47:21,SGN-00008,8475,192.168.6.61,,,,,,,,,,,,,,,,,
2026-05-17T05:47:21,SGN-00008,8480,192.168.6.114,,,,,,,,,,,,,,,,,
2026-05-17T05:47:21,SGN-00008,8631,192.168.6.97,,,,,,,,,,,,,,,,,
2026-05-17T05:47:21,SGN-00008,8632,192.168.6.132,,,,,,,,,,,,,,,,,
2026-05-17T05:47:21,SGN-00008,8633,192.168.6.140,,,,,,,,,,,,,,,,,
2026-05-17T06:11:41,SGN-00008,8431,192.168.6.194,,,,,,,,,,,,,,,,,
2026-05-17T06:11:41,SGN-00008,8432,192.168.6.133,,,,,,,,,,,,,,,,,
2026-05-17T06:11:41,SGN-00008,8433,192.168.6.144,,,,,,,,,,,,,,,,,
2026-05-17T06:11:41,SGN-00008,8472,192.168.6.157,,,,,,,,,,,,,,,,,
2026-05-17T06:11:41,SGN-00008,8475,192.168.6.61,,,,,,,,,,,,,,,,,
2026-05-17T06:11:41,SGN-00008,8480,192.168.6.114,,,,,,,,,,,,,,,,,
2026-05-17T06:11:41,SGN-00008,8631,192.168.6.97,,,,,,,,,,,,,,,,,
2026-05-17T06:11:41,SGN-00008,8632,192.168.6.132,,,,,,,,,,,,,,,,,
2026-05-17T06:11:41,SGN-00008,8633,192.168.6.140,,,,,,,,,,,,,,,,,
2026-05-17T06:36:01,SGN-00008,8431,192.168.6.194,,,,,,,,,,,,,,,,,
2026-05-17T06:36:01,SGN-00008,8432,192.168.6.133,,,,,,,,,,,,,,,,,
2026-05-17T06:36:01,SGN-00008,8433,192.168.6.144,,,,,,,,,,,,,,,,,
2026-05-17T06:36:01,SGN-00008,8472,192.168.6.157,,,,,,,,,,,,,,,,,
2026-05-17T06:36:01,SGN-00008,8475,192.168.6.61,,,,,,,,,,,,,,,,,
2026-05-17T06:36:01,SGN-00008,8480,192.168.6.114,,,,,,,,,,,,,,,,,
2026-05-17T06:36:01,SGN-00008,8631,192.168.6.97,,,,,,,,,,,,,,,,,
2026-05-17T06:36:01,SGN-00008,8632,192.168.6.132,,,,,,,,,,,,,,,,,
2026-05-17T06:36:01,SGN-00008,8633,192.168.6.140,,,,,,,,,,,,,,,,,
2026-05-17T07:00:21,SGN-00008,8431,192.168.6.194,,,,,,,,,,,,,,,,,
2026-05-17T07:00:21,SGN-00008,8432,192.168.6.133,,,,,,,,,,,,,,,,,
2026-05-17T07:00:21,SGN-00008,8433,192.168.6.144,,,,,,,,,,,,,,,,,
2026-05-17T07:00:21,SGN-00008,8472,192.168.6.157,,,,,,,,,,,,,,,,,
2026-05-17T07:00:21,SGN-00008,8475,192.168.6.61,,,,,,,,,,,,,,,,,
2026-05-17T07:00:21,SGN-00008,8480,192.168.6.114,,,,,,,,,,,,,,,,,
2026-05-17T07:00:21,SGN-00008,8631,192.168.6.97,,,,,,,,,,,,,,,,,
2026-05-17T07:00:21,SGN-00008,8632,192.168.6.132,,,,,,,,,,,,,,,,,
2026-05-17T07:00:21,SGN-00008,8633,192.168.6.140,,,,,,,,,,,,,,,,,
2026-05-17T07:24:41,SGN-00008,8431,192.168.6.194,,,,,,,,,,,,,,,,,
2026-05-17T07:24:41,SGN-00008,8432,192.168.6.133,,,,,,,,,,,,,,,,,
2026-05-17T07:24:41,SGN-00008,8433,192.168.6.144,,,,,,,,,,,,,,,,,
2026-05-17T07:24:41,SGN-00008,8472,192.168.6.157,,,,,,,,,,,,,,,,,
2026-05-17T07:24:41,SGN-00008,8475,192.168.6.61,,,,,,,,,,,,,,,,,
2026-05-17T07:24:41,SGN-00008,8480,192.168.6.114,,,,,,,,,,,,,,,,,
2026-05-17T07:24:41,SGN-00008,8631,192.168.6.97,,,,,,,,,,,,,,,,,
2026-05-17T07:24:41,SGN-00008,8632,192.168.6.132,,,,,,,,,,,,,,,,,
2026-05-17T07:24:41,SGN-00008,8633,192.168.6.140,,,,,,,,,,,,,,,,,
2026-05-17T07:49:01,SGN-00008,8431,192.168.6.194,,,,,,,,,,,,,,,,,
2026-05-17T07:49:01,SGN-00008,8432,192.168.6.133,,,,,,,,,,,,,,,,,
2026-05-17T07:49:01,SGN-00008,8433,192.168.6.144,,,,,,,,,,,,,,,,,
2026-05-17T07:49:01,SGN-00008,8472,192.168.6.157,,,,,,,,,,,,,,,,,
2026-05-17T07:49:01,SGN-00008,8475,192.168.6.61,,,,,,,,,,,,,,,,,
2026-05-17T07:49:01,SGN-00008,8480,192.168.6.114,,,,,,,,,,,,,,,,,
2026-05-17T07:49:01,SGN-00008,8631,192.168.6.97,,,,,,,,,,,,,,,,,
2026-05-17T07:49:01,SGN-00008,8632,192.168.6.132,,,,,,,,,,,,,,,,,
2026-05-17T07:49:01,SGN-00008,8633,192.168.6.140,,,,,,,,,,,,,,,,,
2026-05-17T08:13:21,SGN-00008,8431,192.168.6.194,,,,,,,,,,,,,,,,,
2026-05-17T08:13:21,SGN-00008,8432,192.168.6.133,,,,,,,,,,,,,,,,,
2026-05-17T08:13:21,SGN-00008,8433,192.168.6.144,,,,,,,,,,,,,,,,,
2026-05-17T08:13:21,SGN-00008,8472,192.168.6.157,,,,,,,,,,,,,,,,,
2026-05-17T08:13:21,SGN-00008,8475,192.168.6.61,,,,,,,,,,,,,,,,,
2026-05-17T08:13:21,SGN-00008,8480,192.168.6.114,,,,,,,,,,,,,,,,,
2026-05-17T08:13:21,SGN-00008,8631,192.168.6.97,,,,,,,,,,,,,,,,,
2026-05-17T08:13:21,SGN-00008,8632,192.168.6.132,,,,,,,,,,,,,,,,,
2026-05-17T08:13:21,SGN-00008,8633,192.168.6.140,,,,,,,,,,,,,,,,,
2026-05-17T08:37:41,SGN-00008,8431,192.168.6.194,,,,,,,,,,,,,,,,,
2026-05-17T08:37:41,SGN-00008,8432,192.168.6.133,,,,,,,,,,,,,,,,,
2026-05-17T08:37:41,SGN-00008,8433,192.168.6.144,,,,,,,,,,,,,,,,,
2026-05-17T08:37:41,SGN-00008,8472,192.168.6.157,,,,,,,,,,,,,,,,,
2026-05-17T08:37:41,SGN-00008,8475,192.168.6.61,,,,,,,,,,,,,,,,,
2026-05-17T08:37:41,SGN-00008,8480,192.168.6.114,,,,,,,,,,,,,,,,,
2026-05-17T08:37:41,SGN-00008,8631,192.168.6.97,,,,,,,,,,,,,,,,,
2026-05-17T08:37:41,SGN-00008,8632,192.168.6.132,,,,,,,,,,,,,,,,,
2026-05-17T08:37:41,SGN-00008,8633,192.168.6.140,,,,,,,,,,,,,,,,,
2026-05-17T09:02:12,SGN-00008,8431,192.168.6.194,,,,,,,,,,,,,,,,,
2026-05-17T09:02:12,SGN-00008,8432,192.168.6.133,,,,,,,,,,,,,,,,,
2026-05-17T09:02:12,SGN-00008,8433,192.168.6.144,,,,,,,,,,,,,,,,,
2026-05-17T09:02:12,SGN-00008,8472,192.168.6.157,,,,,,,,,,,,,,,,,
2026-05-17T09:02:12,SGN-00008,8475,192.168.6.61,,,,,,,,,,,,,,,,,
2026-05-17T09:02:12,SGN-00008,8480,192.168.6.114,,,,,,,,,,,,,,,,,
2026-05-17T09:02:12,SGN-00008,8631,192.168.6.97,,,,,,,,,,,,,,,,,
2026-05-17T09:02:12,SGN-00008,8632,192.168.6.132,,,,,,,,,,,,,,,,,
2026-05-17T09:02:12,SGN-00008,8633,192.168.6.140,,,,,,,,,,,,,,,,,
2026-05-17T09:26:43,SGN-00008,8431,192.168.6.194,,,,,,,,,,,,,,,,,
2026-05-17T09:26:43,SGN-00008,8432,192.168.6.133,,,,,,,,,,,,,,,,,
2026-05-17T09:26:43,SGN-00008,8433,192.168.6.144,,,,,,,,,,,,,,,,,
2026-05-17T09:26:43,SGN-00008,8472,192.168.6.157,,,,,,,,,,,,,,,,,
2026-05-17T09:26:43,SGN-00008,8475,192.168.6.61,,,,,,,,,,,,,,,,,
2026-05-17T09:26:43,SGN-00008,8480,192.168.6.114,,,,,,,,,,,,,,,,,
2026-05-17T09:26:43,SGN-00008,8631,192.168.6.97,,,,,,,,,,,,,,,,,
2026-05-17T09:26:43,SGN-00008,8632,192.168.6.132,,,,,,,,,,,,,,,,,
2026-05-17T09:26:43,SGN-00008,8633,192.168.6.140,,,,,,,,,,,,,,,,,
2026-05-17T09:51:03,SGN-00008,8431,192.168.6.194,,,,,,,,,,,,,,,,,
2026-05-17T09:51:03,SGN-00008,8432,192.168.6.133,,,,,,,,,,,,,,,,,
2026-05-17T09:51:03,SGN-00008,8433,192.168.6.144,,,,,,,,,,,,,,,,,
2026-05-17T09:51:03,SGN-00008,8472,192.168.6.157,,,,,,,,,,,,,,,,,
2026-05-17T09:51:03,SGN-00008,8475,192.168.6.61,,,,,,,,,,,,,,,,,
2026-05-17T09:51:03,SGN-00008,8480,192.168.6.114,,,,,,,,,,,,,,,,,
2026-05-17T09:51:03,SGN-00008,8631,192.168.6.97,,,,,,,,,,,,,,,,,
2026-05-17T09:51:03,SGN-00008,8632,192.168.6.132,,,,,,,,,,,,,,,,,
2026-05-17T09:51:03,SGN-00008,8633,192.168.6.140,,,,,,,,,,,,,,,,,
2026-05-17T10:15:23,SGN-00008,8431,192.168.6.194,,,,,,,,,,,,,,,,,
2026-05-17T10:15:23,SGN-00008,8432,192.168.6.133,,,,,,,,,,,,,,,,,
2026-05-17T10:15:23,SGN-00008,8433,192.168.6.144,,,,,,,,,,,,,,,,,
2026-05-17T10:15:23,SGN-00008,8472,192.168.6.157,,,,,,,,,,,,,,,,,
2026-05-17T10:15:23,SGN-00008,8475,192.168.6.61,,,,,,,,,,,,,,,,,
2026-05-17T10:15:23,SGN-00008,8480,192.168.6.114,,,,,,,,,,,,,,,,,
2026-05-17T10:15:23,SGN-00008,8631,192.168.6.97,,,,,,,,,,,,,,,,,
2026-05-17T10:15:23,SGN-00008,8632,192.168.6.132,,,,,,,,,,,,,,,,,
2026-05-17T10:15:23,SGN-00008,8633,192.168.6.140,,,,,,,,,,,,,,,,,
2026-05-17T10:39:54,SGN-00008,8431,192.168.6.194,,,,,,,,,,,,,,,,,
2026-05-17T10:39:54,SGN-00008,8432,192.168.6.133,,,,,,,,,,,,,,,,,
2026-05-17T10:39:54,SGN-00008,8433,192.168.6.144,,,,,,,,,,,,,,,,,
2026-05-17T10:39:54,SGN-00008,8472,192.168.6.157,,,,,,,,,,,,,,,,,
2026-05-17T10:39:54,SGN-00008,8475,192.168.6.61,,,,,,,,,,,,,,,,,
2026-05-17T10:39:54,SGN-00008,8480,192.168.6.114,,,,,,,,,,,,,,,,,
2026-05-17T10:39:54,SGN-00008,8631,192.168.6.97,,,,,,,,,,,,,,,,,
2026-05-17T10:39:54,SGN-00008,8632,192.168.6.132,,,,,,,,,,,,,,,,,
2026-05-17T10:39:54,SGN-00008,8633,192.168.6.140,,,,,,,,,,,,,,,,,
2026-05-17T11:04:25,SGN-00008,8431,192.168.6.194,,,,,,,,,,,,,,,,,
2026-05-17T11:04:25,SGN-00008,8432,192.168.6.133,,,,,,,,,,,,,,,,,
2026-05-17T11:04:25,SGN-00008,8433,192.168.6.144,,,,,,,,,,,,,,,,,
2026-05-17T11:04:25,SGN-00008,8472,192.168.6.157,,,,,,,,,,,,,,,,,
2026-05-17T11:04:25,SGN-00008,8475,192.168.6.61,,,,,,,,,,,,,,,,,
2026-05-17T11:04:25,SGN-00008,8480,192.168.6.114,,,,,,,,,,,,,,,,,
2026-05-17T11:04:25,SGN-00008,8631,192.168.6.97,,,,,,,,,,,,,,,,,
2026-05-17T11:04:25,SGN-00008,8632,192.168.6.132,,,,,,,,,,,,,,,,,
2026-05-17T11:04:25,SGN-00008,8633,192.168.6.140,,,,,,,,,,,,,,,,,
2026-05-17T11:28:57,SGN-00008,8431,192.168.6.194,,,,,,,,,,,,,,,,,
2026-05-17T11:28:57,SGN-00008,8432,192.168.6.133,,,,,,,,,,,,,,,,,
2026-05-17T11:28:57,SGN-00008,8433,192.168.6.144,,,,,,,,,,,,,,,,,
2026-05-17T11:28:57,SGN-00008,8472,192.168.6.157,,,,,,,,,,,,,,,,,
2026-05-17T11:28:57,SGN-00008,8475,192.168.6.61,,,,,,,,,,,,,,,,,
2026-05-17T11:28:57,SGN-00008,8480,192.168.6.114,,,,,,,,,,,,,,,,,
2026-05-17T11:28:57,SGN-00008,8631,192.168.6.97,,,,,,,,,,,,,,,,,
2026-05-17T11:28:57,SGN-00008,8632,192.168.6.132,,,,,,,,,,,,,,,,,
2026-05-17T11:28:57,SGN-00008,8633,192.168.6.140,,,,,,,,,,,,,,,,,
2026-05-17T11:53:28,SGN-00008,8431,192.168.6.194,,,,,,,,,,,,,,,,,
2026-05-17T11:53:28,SGN-00008,8432,192.168.6.133,,,,,,,,,,,,,,,,,
2026-05-17T11:53:28,SGN-00008,8433,192.168.6.144,,,,,,,,,,,,,,,,,
2026-05-17T11:53:28,SGN-00008,8472,192.168.6.157,,,,,,,,,,,,,,,,,
2026-05-17T11:53:28,SGN-00008,8475,192.168.6.61,,,,,,,,,,,,,,,,,
2026-05-17T11:53:28,SGN-00008,8480,192.168.6.114,,,,,,,,,,,,,,,,,
2026-05-17T11:53:28,SGN-00008,8631,192.168.6.97,,,,,,,,,,,,,,,,,
2026-05-17T11:53:28,SGN-00008,8632,192.168.6.132,,,,,,,,,,,,,,,,,
2026-05-17T11:53:28,SGN-00008,8633,192.168.6.140,,,,,,,,,,,,,,,,,
2026-05-17T12:17:48,SGN-00008,8431,192.168.6.194,,,,,,,,,,,,,,,,,
2026-05-17T12:17:48,SGN-00008,8432,192.168.6.133,,,,,,,,,,,,,,,,,
2026-05-17T12:17:48,SGN-00008,8433,192.168.6.144,,,,,,,,,,,,,,,,,
2026-05-17T12:17:48,SGN-00008,8472,192.168.6.157,,,,,,,,,,,,,,,,,
2026-05-17T12:17:48,SGN-00008,8475,192.168.6.61,,,,,,,,,,,,,,,,,
2026-05-17T12:17:48,SGN-00008,8480,192.168.6.114,,,,,,,,,,,,,,,,,
2026-05-17T12:17:48,SGN-00008,8631,192.168.6.97,,,,,,,,,,,,,,,,,
2026-05-17T12:17:48,SGN-00008,8632,192.168.6.132,,,,,,,,,,,,,,,,,
2026-05-17T12:17:48,SGN-00008,8633,192.168.6.140,,,,,,,,,,,,,,,,,
2026-05-17T12:42:08,SGN-00008,8431,192.168.6.194,,,,,,,,,,,,,,,,,
2026-05-17T12:42:08,SGN-00008,8432,192.168.6.133,,,,,,,,,,,,,,,,,
2026-05-17T12:42:08,SGN-00008,8433,192.168.6.144,,,,,,,,,,,,,,,,,
2026-05-17T12:42:08,SGN-00008,8472,192.168.6.157,,,,,,,,,,,,,,,,,
2026-05-17T12:42:08,SGN-00008,8475,192.168.6.61,,,,,,,,,,,,,,,,,
2026-05-17T12:42:08,SGN-00008,8480,192.168.6.114,,,,,,,,,,,,,,,,,
2026-05-17T12:42:08,SGN-00008,8631,192.168.6.97,,,,,,,,,,,,,,,,,
2026-05-17T12:42:08,SGN-00008,8632,192.168.6.132,,,,,,,,,,,,,,,,,
2026-05-17T12:42:08,SGN-00008,8633,192.168.6.140,,,,,,,,,,,,,,,,,
2026-05-17T13:06:39,SGN-00008,8431,192.168.6.194,,,,,,,,,,,,,,,,,
2026-05-17T13:06:39,SGN-00008,8432,192.168.6.133,,,,,,,,,,,,,,,,,
2026-05-17T13:06:39,SGN-00008,8433,192.168.6.144,,,,,,,,,,,,,,,,,
2026-05-17T13:06:39,SGN-00008,8472,192.168.6.157,,,,,,,,,,,,,,,,,
2026-05-17T13:06:39,SGN-00008,8475,192.168.6.61,,,,,,,,,,,,,,,,,
2026-05-17T13:06:39,SGN-00008,8480,192.168.6.114,,,,,,,,,,,,,,,,,
2026-05-17T13:06:39,SGN-00008,8631,192.168.6.97,,,,,,,,,,,,,,,,,
2026-05-17T13:06:39,SGN-00008,8632,192.168.6.132,,,,,,,,,,,,,,,,,
2026-05-17T13:06:39,SGN-00008,8633,192.168.6.140,,,,,,,,,,,,,,,,,
2026-05-17T13:31:10,SGN-00008,8431,192.168.6.194,,,,,,,,,,,,,,,,,
2026-05-17T13:31:10,SGN-00008,8432,192.168.6.133,,,,,,,,,,,,,,,,,
2026-05-17T13:31:10,SGN-00008,8433,192.168.6.144,,,,,,,,,,,,,,,,,
2026-05-17T13:31:10,SGN-00008,8472,192.168.6.157,,,,,,,,,,,,,,,,,
2026-05-17T13:31:10,SGN-00008,8475,192.168.6.61,,,,,,,,,,,,,,,,,
2026-05-17T13:31:10,SGN-00008,8480,192.168.6.114,,,,,,,,,,,,,,,,,
2026-05-17T13:31:10,SGN-00008,8631,192.168.6.97,,,,,,,,,,,,,,,,,
2026-05-17T13:31:10,SGN-00008,8632,192.168.6.132,,,,,,,,,,,,,,,,,
2026-05-17T13:31:10,SGN-00008,8633,192.168.6.140,,,,,,,,,,,,,,,,,
2026-05-17T13:55:30,SGN-00008,8431,192.168.6.194,,,,,,,,,,,,,,,,,
2026-05-17T13:55:30,SGN-00008,8432,192.168.6.133,,,,,,,,,,,,,,,,,
2026-05-17T13:55:30,SGN-00008,8433,192.168.6.144,,,,,,,,,,,,,,,,,
2026-05-17T13:55:30,SGN-00008,8472,192.168.6.157,,,,,,,,,,,,,,,,,
2026-05-17T13:55:30,SGN-00008,8475,192.168.6.61,,,,,,,,,,,,,,,,,
2026-05-17T13:55:30,SGN-00008,8480,192.168.6.114,,,,,,,,,,,,,,,,,
2026-05-17T13:55:30,SGN-00008,8631,192.168.6.97,,,,,,,,,,,,,,,,,
2026-05-17T13:55:30,SGN-00008,8632,192.168.6.132,,,,,,,,,,,,,,,,,
2026-05-17T13:55:30,SGN-00008,8633,192.168.6.140,,,,,,,,,,,,,,,,,
2026-05-17T14:20:01,SGN-00008,8431,192.168.6.194,,,,,,,,,,,,,,,,,
2026-05-17T14:20:01,SGN-00008,8432,192.168.6.133,,,,,,,,,,,,,,,,,
2026-05-17T14:20:01,SGN-00008,8433,192.168.6.144,,,,,,,,,,,,,,,,,
2026-05-17T14:20:01,SGN-00008,8472,192.168.6.157,,,,,,,,,,,,,,,,,
2026-05-17T14:20:01,SGN-00008,8475,192.168.6.61,,,,,,,,,,,,,,,,,
2026-05-17T14:20:01,SGN-00008,8480,192.168.6.114,,,,,,,,,,,,,,,,,
2026-05-17T14:20:01,SGN-00008,8631,192.168.6.97,,,,,,,,,,,,,,,,,
2026-05-17T14:20:01,SGN-00008,8632,192.168.6.132,,,,,,,,,,,,,,,,,
2026-05-17T14:20:01,SGN-00008,8633,192.168.6.140,,,,,,,,,,,,,,,,,
2026-05-17T14:44:21,SGN-00008,8431,192.168.6.194,,,,,,,,,,,,,,,,,
2026-05-17T14:44:21,SGN-00008,8432,192.168.6.133,,,,,,,,,,,,,,,,,
2026-05-17T14:44:21,SGN-00008,8433,192.168.6.144,,,,,,,,,,,,,,,,,
2026-05-17T14:44:21,SGN-00008,8472,192.168.6.157,,,,,,,,,,,,,,,,,
2026-05-17T14:44:21,SGN-00008,8475,192.168.6.61,,,,,,,,,,,,,,,,,
2026-05-17T14:44:21,SGN-00008,8480,192.168.6.114,,,,,,,,,,,,,,,,,
2026-05-17T14:44:21,SGN-00008,8631,192.168.6.97,,,,,,,,,,,,,,,,,
2026-05-17T14:44:21,SGN-00008,8632,192.168.6.132,,,,,,,,,,,,,,,,,
2026-05-17T14:44:21,SGN-00008,8633,192.168.6.140,,,,,,,,,,,,,,,,,
2026-05-17T15:08:41,SGN-00008,8431,192.168.6.194,,,,,,,,,,,,,,,,,
2026-05-17T15:08:41,SGN-00008,8432,192.168.6.133,,,,,,,,,,,,,,,,,
2026-05-17T15:08:41,SGN-00008,8433,192.168.6.144,,,,,,,,,,,,,,,,,
2026-05-17T15:08:41,SGN-00008,8472,192.168.6.157,,,,,,,,,,,,,,,,,
2026-05-17T15:08:41,SGN-00008,8475,192.168.6.61,,,,,,,,,,,,,,,,,
2026-05-17T15:08:41,SGN-00008,8480,192.168.6.114,,,,,,,,,,,,,,,,,
2026-05-17T15:08:41,SGN-00008,8631,192.168.6.97,,,,,,,,,,,,,,,,,
2026-05-17T15:08:41,SGN-00008,8632,192.168.6.132,,,,,,,,,,,,,,,,,
2026-05-17T15:08:41,SGN-00008,8633,192.168.6.140,,,,,,,,,,,,,,,,,
2026-05-17T15:33:01,SGN-00008,8431,192.168.6.194,,,,,,,,,,,,,,,,,
2026-05-17T15:33:01,SGN-00008,8432,192.168.6.133,,,,,,,,,,,,,,,,,
2026-05-17T15:33:01,SGN-00008,8433,192.168.6.144,,,,,,,,,,,,,,,,,
2026-05-17T15:33:01,SGN-00008,8472,192.168.6.157,,,,,,,,,,,,,,,,,
2026-05-17T15:33:01,SGN-00008,8475,192.168.6.61,,,,,,,,,,,,,,,,,
2026-05-17T15:33:01,SGN-00008,8480,192.168.6.114,,,,,,,,,,,,,,,,,
2026-05-17T15:33:01,SGN-00008,8631,192.168.6.97,,,,,,,,,,,,,,,,,
2026-05-17T15:33:01,SGN-00008,8632,192.168.6.132,,,,,,,,,,,,,,,,,
2026-05-17T15:33:01,SGN-00008,8633,192.168.6.140,,,,,,,,,,,,,,,,,
2026-05-17T15:57:01,SGN-00008,8431,192.168.6.63,True,0.162,42.419,11.8,119.7,0.24,True,-58,Trees-Guest,2026-05-17 15:57:08-07:00,1.2.5 Build 241213 Rel.172504,KP125M,8431,A8:29:48:23:4C:9C,,,
2026-05-17T15:57:01,SGN-00008,8432,192.168.6.133,True,0.058,33.921,0.5,119.2,0.01,True,-57,Trees-Guest,2026-05-17 15:57:09-07:00,1.2.5 Build 241213 Rel.172504,KP125M,8432,A8:29:48:23:52:E1,,,
2026-05-17T15:57:01,SGN-00008,8433,192.168.6.192,True,0.163,17.987,11.0,118.9,0.27,True,-61,Trees-Guest,2026-05-17 15:57:10-07:00,1.2.5 Build 241213 Rel.172504,KP125M,8433,A8:29:48:23:54:40,,,
2026-05-17T15:57:01,SGN-00008,8472,192.168.6.65,True,0.064,37.781,1.2,119.9,0.09,True,-63,Trees-Guest,2026-05-17 15:57:11-07:00,1.2.5 Build 241213 Rel.172504,KP125M,8472,A8:29:48:23:52:1F,,,
2026-05-17T15:57:01,SGN-00008,8475,192.168.6.64,True,0.055,44.597,1.2,120.2,0.09,True,-57,Trees-Guest,2026-05-17 15:57:12-07:00,1.2.5 Build 241213 Rel.172504,KP125M,8475,A8:29:48:23:54:DC,,,
2026-05-17T15:57:01,SGN-00008,8480,192.168.6.62,True,0.052,38.473,1.2,120.4,0.09,True,-56,Trees-Guest,2026-05-17 15:57:13-07:00,1.2.5 Build 241213 Rel.172504,KP125M,8480,A8:29:48:23:5D:DC,,,
2026-05-17T15:57:01,SGN-00008,8631,192.168.6.110,True,0.081,31.32,1.5,119.9,0.09,True,-57,Trees-Guest,2026-05-17 15:57:14-07:00,1.2.5 Build 241213 Rel.172504,KP125M,8631,6C:4C:BC:43:69:C7,,,
2026-05-17T15:57:01,SGN-00008,8632,192.168.6.144,True,0.112,38.261,1.5,119.8,0.09,True,-63,Trees-Guest,2026-05-17 15:57:15-07:00,1.2.5 Build 241213 Rel.172504,KP125M,8632,6C:4C:BC:43:80:FB,,,
2026-05-17T15:57:01,SGN-00008,8633,192.168.6.191,True,0.077,26.646,1.5,119.1,0.09,True,-53,Trees-Guest,2026-05-17 15:57:16-07:00,1.2.5 Build 241213 Rel.172504,KP125M,8633,6C:4C:BC:43:69:D1,,,
2026-05-17T16:07:20,SGN-00008,8431,192.168.6.63,True,0.164,42.421,6.3,119.0,0.24,True,-57,Trees-Guest,2026-05-17 16:07:27-07:00,1.2.5 Build 241213 Rel.172504,KP125M,8431,A8:29:48:23:4C:9C,0.002,0.002,11.6
2026-05-17T16:07:20,SGN-00008,8432,192.168.6.133,True,0.058,33.921,0.6,118.9,0.01,True,-57,Trees-Guest,2026-05-17 16:07:28-07:00,1.2.5 Build 241213 Rel.172504,KP125M,8432,A8:29:48:23:52:E1,0.0,0.0,0.0
2026-05-17T16:07:20,SGN-00008,8433,192.168.6.192,True,0.166,17.99,14.2,118.6,0.27,True,-61,Trees-Guest,2026-05-17 16:07:29-07:00,1.2.5 Build 241213 Rel.172504,KP125M,8433,A8:29:48:23:54:40,0.003,0.003,17.4
